index,onset,duration,trial_type,stimulus,memory_condition,encode_phase,response,low_confidence_accuracy,high_confidence_accuracy,response_time,phase,source_memory
8,62.75,3.0,CS+,animals/marmot.jpg,Old,baseline,DO,H,H,1.385,memory_run-01,acquisition
18,138.516,3.0,CS+,animals/flamingo.jpg,Old,baseline,DO,H,H,1.318,memory_run-01,acquisition
22,169.85,3.0,CS+,animals/horse.jpg,Old,baseline,DO,H,H,1.225,memory_run-01,acquisition
27,207.3,3.0,CS+,animals/shrimp.jpg,Old,baseline,MO,H,M,1.212,memory_run-01,baseline
40,303.4,3.0,CS+,animals/goldfish.jpg,Old,baseline,DO,H,H,1.827,memory_run-01,baseline
44,335.749,3.0,CS+,animals/cricket.jpg,Old,baseline,DO,H,H,1.063,memory_run-01,acquisition
67,512.65,3.0,CS+,animals/caterpillarhawkmoth.jpg,Old,baseline,DO,H,H,0.716,memory_run-01,acquisition
73,559.116,3.0,CS+,animals/hyena.jpg,Old,baseline,DO,H,H,1.202,memory_run-01,acquisition
82,18.2,3.0,CS+,animals/racoon.jpg,Old,baseline,DO,H,H,1.017,memory_run-02,acquisition
96,117.233,3.0,CS+,animals/perch.jpg,Old,baseline,DO,H,H,1.411,memory_run-02,acquisition
104,173.86700000000005,3.0,CS+,animals/canary.jpg,Old,baseline,DO,H,H,0.912,memory_run-02,acquisition
119,280.117,3.0,CS+,animals/salmon.jpg,Old,baseline,DO,H,H,1.519,memory_run-02,acquisition
124,319.533,3.0,CS+,animals/cat.jpg,Old,baseline,DO,H,H,1.192,memory_run-02,acquisition
130,368.033,3.0,CS+,animals/cranebug.jpg,Old,baseline,DO,H,H,1.033,memory_run-02,acquisition
142,464.983,3.0,CS+,animals/starfish.jpg,Old,baseline,DO,H,H,0.91,memory_run-02,baseline
158,594.4169999999998,3.0,CS+,animals/halibut.jpg,Old,baseline,MO,H,M,1.163,memory_run-02,acquisition
172,89.133,3.0,CS+,animals/aardvark.jpg,Old,baseline,DO,H,H,0.733,memory_run-03,acquisition
173,96.216,3.0,CS+,animals/elephantafrican.jpg,Old,baseline,DO,H,H,0.774,memory_run-03,baseline
182,160.05,3.0,CS+,animals/reindeer.jpg,Old,baseline,DO,H,H,0.723,memory_run-03,acquisition
190,216.816,3.0,CS+,animals/zebra.jpg,Old,baseline,DO,H,H,0.768,memory_run-03,baseline
204,320.116,3.0,CS+,animals/llama.jpg,Old,baseline,DO,H,H,0.682,memory_run-03,baseline
210,368.65,3.0,CS+,animals/skunk.jpg,Old,baseline,DO,H,H,0.78,memory_run-03,acquisition
222,465.733,3.0,CS+,animals/finch.jpg,Old,baseline,DO,H,H,1.7519999999999998,memory_run-03,extinction
229,522.4,3.0,CS+,animals/rhino.jpg,Old,baseline,DO,H,H,0.7959999999999999,memory_run-03,acquisition
5,41.466,3.0,CS+,animals/caterpillarpeacockmoth.jpg,Old,acquisition,DO,H,H,1.14,memory_run-01,extinction
14,107.2,3.0,CS+,animals/gerbil.jpg,Old,acquisition,DO,H,H,0.952,memory_run-01,acquisition
31,236.616,3.0,CS+,animals/mole.jpg,Old,acquisition,DO,H,H,1.232,memory_run-01,acquisition
38,288.216,3.0,CS+,animals/pelican.jpg,Old,acquisition,DO,H,H,1.159,memory_run-01,acquisition
43,327.666,3.0,CS+,animals/pigeon.jpg,Old,acquisition,DO,H,H,1.217,memory_run-01,acquisition
58,442.8,3.0,CS+,animals/porcupine.jpg,Old,acquisition,DO,H,H,1.154,memory_run-01,baseline
62,474.199,3.0,CS+,animals/boar.jpg,Old,acquisition,DO,H,H,0.992,memory_run-01,acquisition
79,603.65,3.0,CS+,animals/giraffe.jpg,Old,acquisition,DO,H,H,0.989,memory_run-01,baseline
85,39.417,3.0,CS+,animals/hummingbird.jpg,Old,acquisition,MO,H,M,1.511,memory_run-02,acquisition
99,138.467,3.0,CS+,animals/baboon.jpg,Old,acquisition,DO,H,H,0.918,memory_run-02,acquisition
106,188.017,3.0,CS+,animals/leopard.jpg,Old,acquisition,DO,H,H,0.7809999999999999,memory_run-02,acquisition
118,273.017,3.0,CS+,animals/herculesbeetle.jpg,Old,acquisition,DO,H,H,1.01,memory_run-02,acquisition
133,392.267,3.0,CS+,animals/cow.jpg,Old,acquisition,DO,H,H,0.903,memory_run-02,acquisition
137,424.583,3.0,CS+,animals/snapper.jpg,Old,acquisition,MO,H,M,1.421,memory_run-02,extinction
143,473.067,3.0,CS+,animals/quail.jpg,Old,acquisition,DO,H,H,0.968,memory_run-02,acquisition
145,489.233,3.0,CS+,animals/waterbuffalo.jpg,Old,acquisition,DO,H,H,0.767,memory_run-02,acquisition
165,39.5,3.0,CS+,animals/tiger.jpg,Old,acquisition,DO,H,H,0.8370000000000001,memory_run-03,baseline
170,74.95,3.0,CS+,animals/crow.jpg,Old,acquisition,DO,H,H,0.7120000000000001,memory_run-03,acquisition
192,230.983,3.0,CS+,animals/ostrich.jpg,Old,acquisition,DO,H,H,0.6679999999999999,memory_run-03,acquisition
197,266.466,3.0,CS+,animals/flea.jpg,Old,acquisition,DO,H,H,0.871,memory_run-03,acquisition
200,287.766,3.0,CS+,animals/angelfish.jpg,Old,acquisition,DO,H,H,0.68,memory_run-03,acquisition
213,392.93300000000005,3.0,CS+,animals/prayingmantis.jpg,Old,acquisition,DO,H,H,0.912,memory_run-03,acquisition
225,490.033,3.0,CS+,animals/dragonfly.jpg,Old,acquisition,DO,H,H,1.038,memory_run-03,acquisition
238,595.25,3.0,CS+,animals/pike.jpg,Old,acquisition,DO,H,H,0.892,memory_run-03,acquisition
1,12.116,3.0,CS+,animals/mouse.jpg,Old,extinction,DO,H,H,1.399,memory_run-01,acquisition
17,130.45,3.0,CS+,animals/dramaderry.jpg,Old,extinction,MO,H,M,1.565,memory_run-01,acquisition
21,161.75,3.0,CS+,animals/herring.jpg,Old,extinction,DO,H,H,1.137,memory_run-01,acquisition
37,280.15,3.0,CS+,animals/mahimahi.jpg,Old,extinction,MN,M,M,1.398,memory_run-01,acquisition
48,367.049,3.0,CS+,animals/camel.jpg,Old,extinction,DO,H,H,0.865,memory_run-01,acquisition
55,419.549,3.0,CS+,animals/sheep.jpg,Old,extinction,MO,H,M,1.469,memory_run-01,baseline
69,527.783,3.0,CS+,animals/firebug.jpg,Old,extinction,DO,H,H,0.899,memory_run-01,acquisition
78,596.566,3.0,CS+,animals/mink.jpg,Old,extinction,DO,H,H,1.108,memory_run-01,acquisition
89,67.717,3.0,CS+,animals/chipmunk.jpg,Old,extinction,DO,H,H,1.067,memory_run-02,acquisition
90,74.783,3.0,CS+,animals/seal.jpg,Old,extinction,DO,H,H,0.908,memory_run-02,baseline
103,166.8,3.0,CS+,animals/turkey.jpg,Old,extinction,MO,H,M,1.166,memory_run-02,acquisition
111,223.467,3.0,CS+,animals/brown_bear.jpg,Old,extinction,DO,H,H,1.051,memory_run-02,acquisition
122,303.367,3.0,CS+,animals/rabbit.jpg,Old,extinction,DO,H,H,0.818,memory_run-02,acquisition
125,327.617,3.0,CS+,animals/partridge.jpg,Old,extinction,DO,H,H,1.154,memory_run-02,acquisition
141,456.917,3.0,CS+,animals/anteater.jpg,Old,extinction,DO,H,H,1.0490000000000002,memory_run-02,baseline
148,513.4830000000002,3.0,CS+,animals/carp.jpg,Old,extinction,DO,H,H,0.835,memory_run-02,acquisition
168,60.8,3.0,CS+,animals/ant.jpg,Old,extinction,DO,H,H,0.828,memory_run-03,acquisition
171,82.05,3.0,CS+,animals/palmcockatoo.jpg,Old,extinction,DO,H,H,0.963,memory_run-03,acquisition
186,188.433,3.0,CS+,animals/assassinbug.jpg,Old,extinction,DO,H,H,0.708,memory_run-03,acquisition
195,252.283,3.0,CS+,animals/catfish.jpg,Old,extinction,DO,H,H,0.847,memory_run-03,acquisition
207,344.3830000000001,3.0,CS+,animals/snail.jpg,Old,extinction,DO,H,H,0.894,memory_run-03,acquisition
211,376.733,3.0,CS+,animals/duck.jpg,Old,extinction,DO,H,H,0.742,memory_run-03,acquisition
220,449.533,3.0,CS+,animals/shark.jpg,Old,extinction,MO,H,M,1.4240000000000002,memory_run-03,acquisition
239,603.35,3.0,CS+,animals/baldeagle.jpg,Old,extinction,DO,H,H,0.933,memory_run-03,acquisition
0,4.033,3.0,CS+,animals/highlandcow.jpg,New,foil,MO,FA,CR,1.6769999999999998,memory_run-01,
9,69.85,3.0,CS+,animals/bullfrog.jpg,New,foil,MN,CR,CR,2.447,memory_run-01,
15,114.3,3.0,CS+,animals/seaslug.jpg,New,foil,DN,CR,CR,1.311,memory_run-01,
16,122.366,3.0,CS+,animals/woodlouse.jpg,New,foil,MO,FA,CR,1.505,memory_run-01,
29,221.45,3.0,CS+,animals/octopus.jpg,New,foil,DN,CR,CR,1.359,memory_run-01,
33,251.8,3.0,CS+,animals/koala.jpg,New,foil,MN,CR,CR,1.794,memory_run-01,
34,258.866,3.0,CS+,animals/tortoise.jpg,New,foil,MN,CR,CR,1.52,memory_run-01,
36,273.05,3.0,CS+,animals/panda.jpg,New,foil,MN,CR,CR,1.618,memory_run-01,
50,381.18300000000005,3.0,CS+,animals/waterdragon.jpg,New,foil,MN,CR,CR,1.5830000000000002,memory_run-01,
51,388.249,3.0,CS+,animals/crane.jpg,New,foil,MO,FA,CR,1.669,memory_run-01,
53,404.4,3.0,CS+,animals/balloonfish.jpg,New,foil,DO,FA,FA,1.014,memory_run-01,
54,411.466,3.0,CS+,animals/monkey.jpg,New,foil,DO,FA,FA,0.8220000000000001,memory_run-01,
60,459.0,3.0,CS+,animals/hermitcrab.jpg,New,foil,DO,FA,FA,1.175,memory_run-01,
61,466.1,3.0,CS+,animals/ladybug.jpg,New,foil,DN,CR,CR,1.223,memory_run-01,
63,482.283,3.0,CS+,animals/flounder.jpg,New,foil,MN,CR,CR,1.8,memory_run-01,
77,588.4830000000002,3.0,CS+,animals/stickinsect.jpg,New,foil,MO,FA,CR,1.82,memory_run-01,
84,32.333,3.0,CS+,animals/caracal.jpg,New,foil,MN,CR,CR,1.4,memory_run-02,
92,88.95,3.0,CS+,animals/stinkbug.jpg,New,foil,DO,FA,FA,0.862,memory_run-02,
94,103.083,3.0,CS+,animals/marlin.jpg,New,foil,MO,FA,CR,1.151,memory_run-02,
98,131.38299999999998,3.0,CS+,animals/wasp.jpg,New,foil,MO,FA,CR,1.889,memory_run-02,
102,159.717,3.0,CS+,animals/leafinsect.jpg,New,foil,DO,FA,FA,1.289,memory_run-02,
107,195.083,3.0,CS+,animals/armadillo.jpg,New,foil,MO,FA,CR,1.26,memory_run-02,
109,209.267,3.0,CS+,animals/crab.jpg,New,foil,DN,CR,CR,2.455,memory_run-02,
110,216.367,3.0,CS+,animals/rooster.jpg,New,foil,MO,FA,CR,1.44,memory_run-02,
120,287.217,3.0,CS+,animals/slug.jpg,New,foil,DO,FA,FA,1.248,memory_run-02,
128,351.867,3.0,CS+,animals/orangutan.jpg,New,foil,DO,FA,FA,1.289,memory_run-02,
131,376.117,3.0,CS+,animals/beardeddragon.jpg,New,foil,MN,CR,CR,1.597,memory_run-02,
132,384.18300000000005,3.0,CS+,animals/tragopan.jpg,New,foil,MO,FA,CR,1.367,memory_run-02,
147,505.4,3.0,CS+,animals/malaysianjunglenymph.jpg,New,foil,MO,FA,CR,1.636,memory_run-02,
150,529.633,3.0,CS+,animals/earthworm.jpg,New,foil,DN,CR,CR,1.344,memory_run-02,
153,553.9169999999998,3.0,CS+,animals/dove.jpg,New,foil,MO,FA,CR,1.075,memory_run-02,
157,586.317,3.0,CS+,animals/owl.jpg,New,foil,DO,FA,FA,1.057,memory_run-02,
169,67.883,3.0,CS+,animals/penguin.jpg,New,foil,DO,FA,FA,1.081,memory_run-03,
175,110.416,3.0,CS+,animals/clownfish.jpg,New,foil,DO,FA,FA,0.732,memory_run-03,
176,117.5,3.0,CS+,animals/clam.jpg,New,foil,MN,CR,CR,1.843,memory_run-03,
178,131.683,3.0,CS+,animals/vulture.jpg,New,foil,DO,FA,FA,1.139,memory_run-03,
181,152.95,3.0,CS+,animals/lion.jpg,New,foil,DO,FA,FA,0.706,memory_run-03,
185,181.35,3.0,CS+,animals/deer.jpg,New,foil,MO,FA,CR,1.348,memory_run-03,
188,202.616,3.0,CS+,animals/ibises.jpg,New,foil,DN,CR,CR,1.6569999999999998,memory_run-03,
193,238.083,3.0,CS+,animals/lobsterspiny.jpg,New,foil,DO,FA,FA,1.324,memory_run-03,
202,303.95,3.0,CS+,animals/dockbug2.jpg,New,foil,DO,FA,FA,0.85,memory_run-03,
212,384.833,3.0,CS+,animals/kangaroo.jpg,New,foil,DO,FA,FA,0.67,memory_run-03,
215,409.1,3.0,CS+,animals/toucan.jpg,New,foil,MO,FA,CR,1.999,memory_run-03,
217,425.266,3.0,CS+,animals/cod.jpg,New,foil,DO,FA,FA,0.7859999999999999,memory_run-03,
226,498.133,3.0,CS+,animals/emu.jpg,New,foil,DO,FA,FA,0.6629999999999999,memory_run-03,
227,506.216,3.0,CS+,animals/gecko.jpg,New,foil,DO,FA,FA,1.454,memory_run-03,
234,562.866,3.0,CS+,animals/macaw.jpg,New,foil,DO,FA,FA,0.7020000000000001,memory_run-03,
235,570.966,3.0,CS+,animals/lizard.jpg,New,foil,DO,FA,FA,0.693,memory_run-03,
2,19.2,3.0,CS-,tools/camera.jpg,Old,baseline,DO,H,H,1.236,memory_run-01,baseline
6,48.55,3.0,CS-,tools/edger.jpg,Old,baseline,MN,M,M,1.835,memory_run-01,extinction
25,192.116,3.0,CS-,tools/solderingtorch.jpg,Old,baseline,DO,H,H,1.429,memory_run-01,baseline
35,265.95,3.0,CS-,tools/microwave.jpg,Old,baseline,DN,M,M,1.619,memory_run-01,extinction
42,319.6,3.0,CS-,tools/workbench.jpg,Old,baseline,DO,H,H,1.883,memory_run-01,extinction
46,351.899,3.0,CS-,tools/monkeywrench.jpg,Old,baseline,DO,H,H,1.284,memory_run-01,extinction
71,542.9490000000002,3.0,CS-,tools/jumpercables.jpg,Old,baseline,DO,H,H,1.06,memory_run-01,baseline
75,573.299,3.0,CS-,tools/measuringtape.jpg,Old,baseline,MO,H,M,1.686,memory_run-01,baseline
86,46.483,3.0,CS-,tools/duffelbag.jpg,Old,baseline,MO,H,M,1.264,memory_run-02,extinction
93,96.017,3.0,CS-,tools/hammer.jpg,Old,baseline,DO,H,H,1.182,memory_run-02,extinction
108,202.167,3.0,CS-,tools/airpump.jpg,Old,baseline,DO,H,H,1.5219999999999998,memory_run-02,extinction
117,265.933,3.0,CS-,tools/squeegee.jpg,Old,baseline,MO,H,M,1.6130000000000002,memory_run-02,extinction
123,311.467,3.0,CS-,tools/chainsaw.jpg,Old,baseline,DO,H,H,1.145,memory_run-02,baseline
126,335.717,3.0,CS-,tools/blower.jpg,Old,baseline,DO,H,H,1.195,memory_run-02,extinction
146,497.317,3.0,CS-,tools/videogamecontroller.jpg,Old,baseline,DO,H,H,1.039,memory_run-02,baseline
149,521.567,3.0,CS-,tools/toaster.jpg,Old,baseline,MO,H,M,1.465,memory_run-02,extinction
162,18.216,3.0,CS-,tools/carpetblower.jpg,Old,baseline,MN,M,M,1.439,memory_run-03,extinction
177,124.6,3.0,CS-,tools/extensioncord.jpg,Old,baseline,MN,M,M,1.493,memory_run-03,extinction
196,259.366,3.0,CS-,tools/paintbrush.jpg,Old,baseline,MO,H,M,1.158,memory_run-03,extinction
199,280.666,3.0,CS-,tools/treadmill.jpg,Old,baseline,DO,H,H,0.855,memory_run-03,extinction
201,295.85,3.0,CS-,tools/padlock.jpg,Old,baseline,DO,H,H,1.403,memory_run-03,extinction
205,328.2,3.0,CS-,tools/screwdriver.jpg,Old,baseline,MN,M,M,1.49,memory_run-03,baseline
223,473.833,3.0,CS-,tools/campingstove.jpg,Old,baseline,DO,H,H,1.3090000000000002,memory_run-03,extinction
224,481.93300000000005,3.0,CS-,tools/bucket.jpg,Old,baseline,DO,H,H,0.836,memory_run-03,baseline
7,55.65,3.0,CS-,tools/ropeandpulley.jpg,Old,acquisition,DO,H,H,1.4580000000000002,memory_run-01,extinction
11,85.0,3.0,CS-,tools/rollingpin.jpg,Old,acquisition,DO,H,H,1.064,memory_run-01,extinction
23,176.933,3.0,CS-,tools/ladder.jpg,Old,acquisition,MO,H,M,1.159,memory_run-01,baseline
28,214.366,3.0,CS-,tools/plow.jpg,Old,acquisition,DO,H,H,1.19,memory_run-01,acquisition
49,374.116,3.0,CS-,tools/faxmachine.jpg,Old,acquisition,DO,H,H,1.195,memory_run-01,extinction
52,396.333,3.0,CS-,tools/scissors.jpg,Old,acquisition,DO,H,H,1.365,memory_run-01,extinction
68,520.716,3.0,CS-,tools/hairdryer.jpg,Old,acquisition,MO,H,M,1.432,memory_run-01,extinction
70,535.85,3.0,CS-,tools/gardenhose.jpg,Old,acquisition,MN,M,M,1.823,memory_run-01,extinction
91,81.883,3.0,CS-,tools/pliers.jpg,Old,acquisition,DO,H,H,1.144,memory_run-02,baseline
97,124.317,3.0,CS-,tools/chisel.jpg,Old,acquisition,MN,M,M,1.8,memory_run-02,baseline
113,237.633,3.0,CS-,tools/stove.jpg,Old,acquisition,DO,H,H,1.631,memory_run-02,extinction
115,251.783,3.0,CS-,tools/weldinghelmet.jpg,Old,acquisition,MO,H,M,1.3769999999999998,memory_run-02,extinction
121,295.283,3.0,CS-,tools/rake.jpg,Old,acquisition,DO,H,H,0.948,memory_run-02,extinction
139,440.733,3.0,CS-,tools/paintroller.jpg,Old,acquisition,MN,M,M,1.321,memory_run-02,baseline
151,537.717,3.0,CS-,tools/wheelbarrow.jpg,Old,acquisition,DO,H,H,0.902,memory_run-02,baseline
156,578.217,3.0,CS-,tools/shoehorn.jpg,Old,acquisition,DO,H,H,1.493,memory_run-02,extinction
166,46.6,3.0,CS-,tools/electricbreaker.jpg,Old,acquisition,DO,H,H,1.275,memory_run-03,baseline
179,138.783,3.0,CS-,tools/beadingtool.jpg,Old,acquisition,DO,H,H,1.3159999999999998,memory_run-03,acquisition
187,195.533,3.0,CS-,tools/reflexhammer.jpg,Old,acquisition,DO,H,H,1.045,memory_run-03,extinction
191,223.9,3.0,CS-,tools/plunger.jpg,Old,acquisition,DO,H,H,0.979,memory_run-03,extinction
206,336.3,3.0,CS-,tools/drillbit.jpg,Old,acquisition,DO,H,H,1.113,memory_run-03,acquisition
218,433.366,3.0,CS-,tools/gong.jpg,Old,acquisition,DO,H,H,0.949,memory_run-03,extinction
221,457.633,3.0,CS-,tools/cheesegrater.jpg,Old,acquisition,DO,H,H,0.892,memory_run-03,extinction
232,546.6659999999998,3.0,CS-,tools/transmissionwrench.jpg,Old,acquisition,MN,M,M,1.456,memory_run-03,extinction
10,77.916,3.0,CS-,tools/measuringcups.jpg,Old,extinction,DO,H,H,1.492,memory_run-01,extinction
12,93.066,3.0,CS-,tools/broom.jpg,Old,extinction,MO,H,M,1.506,memory_run-01,extinction
24,184.016,3.0,CS-,tools/thermometer.jpg,Old,extinction,DO,H,H,1.259,memory_run-01,extinction
30,228.55,3.0,CS-,tools/ruler.jpg,Old,extinction,MO,H,M,1.815,memory_run-01,baseline
56,426.633,3.0,CS-,tools/fan.jpg,Old,extinction,DO,H,H,1.453,memory_run-01,extinction
59,450.9,3.0,CS-,tools/sparkplug.jpg,Old,extinction,DO,H,H,1.822,memory_run-01,extinction
74,566.1990000000002,3.0,CS-,tools/blackboard.jpg,Old,extinction,DN,M,M,2.093,memory_run-01,acquisition
76,580.4,3.0,CS-,tools/levelmount.jpg,Old,extinction,MO,H,M,1.767,memory_run-01,extinction
87,53.55,3.0,CS-,tools/wrench.jpg,Old,extinction,DO,H,H,1.005,memory_run-02,baseline
88,60.633,3.0,CS-,tools/lawnmower.jpg,Old,extinction,MO,H,M,1.357,memory_run-02,extinction
101,152.65,3.0,CS-,tools/measuringdevice.jpg,Old,extinction,MO,H,M,1.38,memory_run-02,extinction
114,244.717,3.0,CS-,tools/routerplane.jpg,Old,extinction,DO,H,H,1.463,memory_run-02,extinction
134,400.367,3.0,CS-,tools/spoon.jpg,Old,extinction,MN,M,M,1.85,memory_run-02,baseline
136,416.517,3.0,CS-,tools/eraser.jpg,Old,extinction,DO,H,H,1.196,memory_run-02,acquisition
144,481.15,3.0,CS-,tools/woodchipper.jpg,Old,extinction,DO,H,H,0.975,memory_run-02,extinction
155,570.117,3.0,CS-,tools/weedeater.jpg,Old,extinction,MN,M,M,1.7519999999999998,memory_run-02,baseline
160,4.033,3.0,CS-,tools/beaker.jpg,Old,extinction,DO,H,H,1.548,memory_run-03,extinction
174,103.316,3.0,CS-,tools/vegetablepeeler.jpg,Old,extinction,MO,H,M,1.356,memory_run-03,extinction
194,245.183,3.0,CS-,tools/viceclamp.jpg,Old,extinction,DO,H,H,0.92,memory_run-03,extinction
198,273.566,3.0,CS-,tools/sander.jpg,Old,extinction,DO,H,H,1.025,memory_run-03,extinction
203,312.033,3.0,CS-,tools/pruner.jpg,Old,extinction,DO,H,H,0.884,memory_run-03,acquisition
209,360.566,3.0,CS-,tools/benchdogs.jpg,Old,extinction,DO,H,H,0.882,memory_run-03,extinction
231,538.5830000000002,3.0,CS-,tools/tubeflaring.jpg,Old,extinction,MO,H,M,1.134,memory_run-03,baseline
236,579.066,3.0,CS-,tools/mallet.jpg,Old,extinction,MO,H,M,1.324,memory_run-03,baseline
3,26.3,3.0,CS-,tools/keys.jpg,New,foil,MN,CR,CR,1.7919999999999998,memory_run-01,
4,34.4,3.0,CS-,tools/whisk.jpg,New,foil,DN,CR,CR,1.781,memory_run-01,
13,100.133,3.0,CS-,tools/mellonballer.jpg,New,foil,MO,FA,CR,1.499,memory_run-01,
19,146.6,3.0,CS-,tools/level.jpg,New,foil,MO,FA,CR,1.58,memory_run-01,
20,154.666,3.0,CS-,tools/electricdrill.jpg,New,foil,MN,CR,CR,1.429,memory_run-01,
26,200.2,3.0,CS-,tools/wateringcan.jpg,New,foil,DN,CR,CR,1.97,memory_run-01,
32,244.7,3.0,CS-,tools/bolt.jpg,New,foil,DO,FA,FA,2.242,memory_run-01,
39,296.3,3.0,CS-,tools/caulkinggun.jpg,New,foil,MO,FA,CR,1.985,memory_run-01,
41,311.499,3.0,CS-,tools/grapplinghook.jpg,New,foil,DN,CR,CR,1.709,memory_run-01,
45,343.816,3.0,CS-,tools/burnisher.jpg,New,foil,DN,CR,CR,1.5519999999999998,memory_run-01,
47,359.966,3.0,CS-,tools/lantern.jpg,New,foil,DO,FA,FA,1.171,memory_run-01,
57,434.716,3.0,CS-,tools/dremel.jpg,New,foil,MN,CR,CR,1.87,memory_run-01,
64,489.35,3.0,CS-,tools/microscope.jpg,New,foil,MO,FA,CR,1.809,memory_run-01,
65,497.45,3.0,CS-,tools/engine.jpg,New,foil,DN,CR,CR,1.737,memory_run-01,
66,505.55,3.0,CS-,tools/whistle.jpg,New,foil,DO,FA,FA,1.751,memory_run-01,
72,551.049,3.0,CS-,tools/magnet.jpg,New,foil,DN,CR,CR,1.763,memory_run-01,
80,4.034,3.0,CS-,tools/snowbrush.jpg,New,foil,DO,FA,FA,1.378,memory_run-02,
81,11.134,3.0,CS-,tools/pizzacutter.jpg,New,foil,DN,CR,CR,1.564,memory_run-02,
83,25.267,3.0,CS-,tools/flashlight.jpg,New,foil,MN,CR,CR,1.263,memory_run-02,
95,110.15,3.0,CS-,tools/pick.jpg,New,foil,DO,FA,FA,1.308,memory_run-02,
100,145.567,3.0,CS-,tools/battery.jpg,New,foil,DO,FA,FA,1.3019999999999998,memory_run-02,
105,180.933,3.0,CS-,tools/carabiner.jpg,New,foil,MN,CR,CR,1.721,memory_run-02,
112,230.55,3.0,CS-,tools/stapler.jpg,New,foil,MO,FA,CR,1.421,memory_run-02,
116,258.85,3.0,CS-,tools/laptop.jpg,New,foil,DN,CR,CR,1.989,memory_run-02,
127,343.783,3.0,CS-,tools/sawblade.jpg,New,foil,DN,CR,CR,1.643,memory_run-02,
129,359.95,3.0,CS-,tools/clamp.jpg,New,foil,DO,FA,FA,1.3030000000000002,memory_run-02,
135,408.43300000000005,3.0,CS-,tools/anvil.jpg,New,foil,DO,FA,FA,1.056,memory_run-02,
138,432.667,3.0,CS-,tools/scratchawl.jpg,New,foil,MN,CR,CR,1.88,memory_run-02,
140,448.817,3.0,CS-,tools/razorblade.jpg,New,foil,MO,FA,CR,1.624,memory_run-02,
152,545.817,3.0,CS-,tools/telephone.jpg,New,foil,MO,FA,CR,1.459,memory_run-02,
154,562.0169999999998,3.0,CS-,tools/duster.jpg,New,foil,MN,CR,CR,1.477,memory_run-02,
159,602.4830000000002,3.0,CS-,tools/hedgeshears.jpg,New,foil,MO,FA,CR,1.433,memory_run-02,
161,11.117,3.0,CS-,tools/staplegun.jpg,New,foil,MN,CR,CR,1.568,memory_run-03,
163,25.316,3.0,CS-,tools/cuttingboard.jpg,New,foil,MO,FA,CR,1.58,memory_run-03,
164,32.4,3.0,CS-,tools/stethoscope.jpg,New,foil,MO,FA,CR,1.586,memory_run-03,
167,53.7,3.0,CS-,tools/vicegrips.jpg,New,foil,DO,FA,FA,1.5019999999999998,memory_run-03,
180,145.866,3.0,CS-,tools/magnifyingglass.jpg,New,foil,DO,FA,FA,1.4,memory_run-03,
183,167.15,3.0,CS-,tools/watch.jpg,New,foil,MO,FA,CR,1.41,memory_run-03,
184,174.25,3.0,CS-,tools/smartphone.jpg,New,foil,DN,CR,CR,1.205,memory_run-03,
189,209.716,3.0,CS-,tools/crank.jpg,New,foil,MN,CR,CR,1.554,memory_run-03,
208,352.483,3.0,CS-,tools/electricsewingmachine.jpg,New,foil,MO,FA,CR,1.381,memory_run-03,
214,401.016,3.0,CS-,tools/shovel.jpg,New,foil,MN,CR,CR,1.5830000000000002,memory_run-03,
216,417.18300000000005,3.0,CS-,tools/clippers.jpg,New,foil,DO,FA,FA,1.4280000000000002,memory_run-03,
219,441.45,3.0,CS-,tools/compass.jpg,New,foil,MO,FA,CR,1.833,memory_run-03,
228,514.316,3.0,CS-,tools/tape.jpg,New,foil,MN,CR,CR,1.433,memory_run-03,
230,530.4830000000002,3.0,CS-,tools/nailgun.jpg,New,foil,MO,FA,CR,1.602,memory_run-03,
233,554.766,3.0,CS-,tools/vacuumcleaner.jpg,New,foil,MN,CR,CR,1.82,memory_run-03,
237,587.1659999999998,3.0,CS-,tools/hourglass.jpg,New,foil,MO,FA,CR,1.514,memory_run-03,
